,Date,Close,High,Low,Open,Volume
571,2022-04-19,25233.099609375,25582.75,25000.0,25058.275390625,33015495
572,2022-04-20,25174.82421875,25641.025390625,25116.55078125,25349.650390625,23067328
573,2022-04-21,25262.23828125,25699.30078125,24533.798828125,25058.275390625,34128493
574,2022-04-22,25524.474609375,25670.1640625,24679.486328125,25641.025390625,21789766
575,2022-04-25,23747.0859375,25524.474609375,23747.0859375,25524.474609375,52059560
576,2022-04-26,24009.32421875,24125.875,23076.923828125,23397.435546875,40240370
577,2022-04-27,24766.900390625,25000.0,23951.048828125,24009.32421875,33514336
578,2022-04-28,25116.55078125,25320.513671875,24766.900390625,24766.900390625,23397315
579,2022-04-29,25233.099609375,25291.375,24970.86328125,25000.0,23248023
580,2022-05-04,24475.525390625,25233.099609375,24475.525390625,25233.099609375,28709193
581,2022-05-05,24504.662109375,24825.17578125,24184.1484375,24825.17578125,27246818
582,2022-05-06,24358.974609375,25058.275390625,24125.875,24125.875,26101388
583,2022-05-09,23280.88671875,24417.25,23280.88671875,24184.1484375,45188971
584,2022-05-10,23951.048828125,23951.048828125,22552.447265625,23018.6484375,34045438
585,2022-05-11,23688.810546875,24067.599609375,23630.53515625,23892.7734375,17111436
586,2022-05-12,22290.208984375,23688.810546875,22290.208984375,23659.673828125,48304712
587,2022-05-13,20920.74609375,22465.03515625,20833.333984375,22231.935546875,74298852
588,2022-05-16,21153.845703125,21853.146484375,21153.845703125,21590.908203125,50666100
589,2022-05-17,22261.072265625,22261.072265625,20979.021484375,21095.5703125,40386230
590,2022-05-18,22261.072265625,22552.447265625,22057.109375,22377.623046875,30615841
